計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電,IH,エコキュート,主寝室AC,冷蔵庫,LDK・電灯コンセント,未使用,食洗機,洗濯機,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
201801010500+0900,-,-,-,329,0,0,0,1186,0,72,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,-,-,-,-,-,-,-,-
201801010530+0900,-,-,-,388,0,0,0,1139,0,82,19,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,-,-,-,-,-,-,-,-
201801010600+0900,-,-,-,956,0,0,528,628,0,114,79,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,-,-,-,-,-,-,-,-
201801010630+0900,-,-,-,850,0,0,416,0,0,104,69,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,-,-,-,-,-,-,-,-
201801010700+0900,-,-,-,572,0,0,0,0,0,98,62,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,-,-,-,-,-,-,-,-
201801010730+0900,-,-,-,1027,0,32,111,0,0,99,167,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,-,-,-,-,-,-,-,-
201801010800+0900,-,-,-,1376,0,559,303,0,0,123,168,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935,-,-,-,-,-,-,-,-
201801010830+0900,-,-,-,676,2,303,0,0,0,128,154,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977,-,-,-,-,-,-,-,-
201801010900+0900,-,-,-,166,0,389,0,0,0,133,136,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,-,-,-,-,-,-,-,-
201801010930+0900,-,-,-,66,85,610,0,0,0,133,144,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,-,-,-,-,-,-,-,-
201801011000+0900,-,-,-,37,120,787,0,0,0,147,126,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,-,-,-,-,-,-,-,-
201801011030+0900,-,-,-,55,322,1323,0,0,0,145,118,0,86,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,-,-,-,-,-,-,-,-
201801011100+0900,-,-,-,41,704,1792,0,0,0,296,106,0,126,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,-,-,-,-,-,-,-,-
201801011130+0900,-,-,-,33,1018,1717,0,0,0,199,98,0,68,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,-,-,-,-,-,-,-,-
201801011200+0900,-,-,-,239,628,1518,402,0,0,144,98,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,-,-,-,-,-,-,-,-
201801011230+0900,-,-,-,13,1319,2191,208,0,0,152,119,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,-,-,-,-,-,-,-,-
201801011300+0900,-,-,-,10,1555,2489,0,0,0,147,119,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,-,-,-,-,-,-,-,-
201801011330+0900,-,-,-,0,2434,3101,0,0,0,127,102,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,-,-,-,-,-,-,-,-
201801011400+0900,-,-,-,0,2462,3054,0,0,0,129,108,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,-,-,-,-,-,-,-,-
201801011430+0900,-,-,-,0,2125,2680,0,0,0,125,108,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,-,-,-,-,-,-,-,-
201801011500+0900,-,-,-,0,1731,2231,0,0,0,104,47,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,-,-,-,-,-,-,-,-
201801011530+0900,-,-,-,1,1214,1700,0,0,0,118,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,-,-,-,-,-,-,-,-
201801011600+0900,-,-,-,0,644,1111,0,0,0,136,11,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,-,-,-,-,-,-,-,-
201801011630+0900,-,-,-,382,124,548,0,0,0,122,52,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,-,-,-,-,-,-,-,-
201801011700+0900,-,-,-,1149,0,53,73,0,0,129,118,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,-,-,-,-,-,-,-,-
201801011730+0900,-,-,-,1203,0,0,60,0,0,140,147,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,-,-,-,-,-,-,-,-
201801011800+0900,-,-,-,855,0,0,78,3,0,114,152,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,-,-,-,-,-,-,-,-
201801011830+0900,-,-,-,1500,0,0,842,21,0,150,164,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,-,-,-,-,-,-,-,-
201801011900+0900,-,-,-,851,0,0,217,34,0,134,159,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,-,-,-,-,-,-,-,-
201801011930+0900,-,-,-,658,0,0,0,32,0,107,161,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,-,-,-,-,-,-,-,-
201801012000+0900,-,-,-,616,0,0,0,49,0,106,160,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,-,-,-,-,-,-,-,-
201801012030+0900,-,-,-,589,0,0,0,33,0,124,150,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,-,-,-,-,-,-,-,-
201801012100+0900,-,-,-,622,0,0,0,32,0,107,156,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,-,-,-,-,-,-,-,-
201801012130+0900,-,-,-,534,0,0,0,32,0,98,110,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,-,-,-,-,-,-,-,-
201801012200+0900,-,-,-,514,0,0,0,38,0,106,47,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,-,-,-,-,-,-,-,-
201801012230+0900,-,-,-,920,0,0,215,47,0,110,139,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,-,-,-,-,-,-,-,-
201801012300+0900,-,-,-,798,0,0,0,1007,0,118,149,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,-,-,-,-,-,-,-,-
201801012330+0900,-,-,-,1020,0,0,0,1110,0,114,46,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,-,-,-,-,-,-,-,-
